name,population
"Dois Irmãos das Missões, RS",2044
"Dois Lajeados, RS",3394
"Dom Feliciano, RS",15338
"Dom Pedro de Alcântara, RS",2541
"Dom Pedrito, RS",38589
"Dona Francisca, RS",3086
"Doutor Maurício Cardoso, RS",4639
"Doutor Ricardo, RS",1994
"Eldorado do Sul, RS",40643
"Encantado, RS",22520
"Encruzilhada do Sul, RS",25791
"Engenho Velho, RS",1088
"Entre-Ijuís, RS",8542
"Entre Rios do Sul, RS",2829
"Erebango, RS",2995
"Erechim, RS",105059
"Ernestina, RS",3167
"Herval, RS",6828
"Erval Grande, RS",4902
"Erval Seco, RS",7040
"Esmeralda, RS",3277
"Esperança do Sul, RS",2969
"Espumoso, RS",15584
"Estação, RS",5976
"Estância Velha, RS",49345
"Esteio, RS",83121
"Estrela, RS",33820
"Estrela Velha, RS",3660
"Eugênio de Castro, RS",2458
"Fagundes Varela, RS",2721
"Farroupilha, RS",71570
"Faxinal do Soturno, RS",6690
"Faxinalzinho, RS",2346
"Fazenda Vilanova, RS",4455
"Feliz, RS",13451
"Flores da Cunha, RS",30430
"Floriano Peixoto, RS",1796
"Fontoura Xavier, RS",10370
"Formigueiro, RS",6715
"Forquetinha, RS",2424
"Fortaleza dos Valos, RS",4356
"Frederico Westphalen, RS",31120
"Garibaldi, RS",34684
"Garruchos, RS",2963
"Gaurama, RS",5580
"General Câmara, RS",8409
"Gentil, RS",1642
"Getúlio Vargas, RS",16240
"Giruá, RS",16151
"Glorinha, RS",7988
"Gramado, RS",35875
"Gramado dos Loureiros, RS",2106
"Gramado Xavier, RS",4297
"Gravataí, RS",279398
"Guabiju, RS",1516
"Guaíba, RS",98043
"Guaporé, RS",25475
"Guarani das Missões, RS",7614
"Harmonia, RS",4812
"Herveiras, RS",3018
"Horizontina, RS",19267
"Hulha Negra, RS",6714
"Humaitá, RS",4788
"Ibarama, RS",4412
"Ibiaçá, RS",4719
"Ibiraiaras, RS",7338
"Ibirapuitã, RS",4027
"Ibirubá, RS",20284
"Igrejinha, RS",36450
"Ijuí, RS",83173
"Ilópolis, RS",4091
"Imbé, RS",22309
"Imigrante, RS",3116
"Independência, RS",6228
"Inhacorá, RS",2235
"Ipê, RS",6588
"Ipiranga do Sul, RS",1899
"Iraí, RS",7344
"Itaara, RS",5459
"Itacurubi, RS",3470
"Itapuca, RS",2125
"Itaqui, RS",37757
"Itati, RS",2441
"Itatiba do Sul, RS",3420
"Ivorá, RS",1940
"Ivoti, RS",23880
"Jaboticaba, RS",3848
"Jacuizinho, RS",2679
"Jacutinga, RS",3576
"Jaguarão, RS",26869
"Jaguari, RS",10937
"Jaquirana, RS",3773
"Jari, RS",3518
"Jóia, RS",8554
"Júlio de Castilhos, RS",19364
"Lagoa Bonita do Sul, RS",2884
"Lagoão, RS",6442
"Lagoa dos Três Cantos, RS",1611
"Lagoa Vermelha, RS",27834
"Lajeado, RS",82951
"Lajeado do Bugre, RS",2561
"Lavras do Sul, RS",7516
"Liberato Salzano, RS",5289
"Lindolfo Collor, RS",5980
"Linha Nova, RS",1708
"Machadinho, RS",5464
"Maçambará, RS",4613
"Mampituba, RS",2990
"Manoel Viana, RS",7291
"Maquiné, RS",6749
"Maratá, RS",2680
"Marau, RS",43435
"Marcelino Ramos, RS",4488
"Mariana Pimentel, RS",3881
"Mariano Moro, RS",2054
"Marques de Souza, RS",4024
"Mata, RS",4864
"Mato Castelhano, RS",2538
"Mato Leitão, RS",4456
"Mato Queimado, RS",1665
"Maximiliano de Almeida, RS",4443
"Minas do Leão, RS",8045
"Miraguaí, RS",4824
"Montauri, RS",1466
"Monte Alegre dos Campos, RS",3220
"Monte Belo do Sul, RS",2564
"Montenegro, RS",64788
"Mormaço, RS",3056
"Morrinhos do Sul, RS",2979
"Morro Redondo, RS",6546
"Morro Reuter, RS",6344
"Mostardas, RS",12760
"Muçum, RS",4948
"Muitos Capões, RS",3151
"Muliterno, RS",1888
"Não-Me-Toque, RS",17484
"Nicolau Vergueiro, RS",1689
"Nonoai, RS",11760
"Nova Alvorada, RS",3586
"Nova Araçá, RS",4690
"Nova Bassano, RS",9824
"Nova Boa Vista, RS",1798
"Nova Bréscia, RS",3321
"Nova Candelária, RS",2710
"Nova Esperança do Sul, RS",5292
"Nova Hartz, RS",21317
"Nova Pádua, RS",2548
"Nova Palma, RS",6508
"Nova Petrópolis, RS",21156
"Nova Prata, RS",26849
"Nova Ramada, RS",2268
"Nova Roma do Sul, RS",3661
"Nova Santa Rita, RS",28670
"Novo Cabrais, RS",4169
"Novo Hamburgo, RS",246452
"Novo Machado, RS",3394
"Novo Tiradentes, RS",2223
"Novo Xingu, RS",1727
"Novo Barreiro, RS",4154
"Osório, RS",45557
"Paim Filho, RS",3880
"Palmares do Sul, RS",11306
"Palmeira das Missões, RS",33481
"Palmitinho, RS",7058
"Panambi, RS",43170
"Pantano Grande, RS",9269
"Paraí, RS",7585
"Paraíso do Sul, RS",7599
"Pareci Novo, RS",3812
"Parobé, RS",57660
"Passa Sete, RS",5656
"Passo do Sobrado, RS",6493
"Passo Fundo, RS",201767
"Paulo Bento, RS",2287
"Paverama, RS",8459
"Pedras Altas, RS",2010
"Pedro Osório, RS",7755
"Pejuçara, RS",3893
"Pelotas, RS",341648
"Picada Café, RS",5696
"Pinhal, RS",2577
"Pinhal da Serra, RS",1965
"Pinhal Grande, RS",4372
"Pinheirinho do Vale, RS",4842
"Pinheiro Machado, RS",12351
"Pinto Bandeira, RS",2968
"Pirapó, RS",2357
"Piratini, RS",20621
"Planalto, RS",10152
"Poço das Antas, RS",2094
"Pontão, RS",3908
"Ponte Preta, RS",1572
"Portão, RS",36510
"Porto Alegre, RS",1479101
"Porto Lucena, RS",4765
"Porto Mauá, RS",2397
"Porto Vera Cruz, RS",1415
"Porto Xavier, RS",10301
"Pouso Novo, RS",1668
"Presidente Lucena, RS",2863
"Progresso, RS",6249
"Protásio Alves, RS",1957
"Putinga, RS",3951
"Quaraí, RS",22771
"Quatro Irmãos, RS",1846
"Quevedos, RS",2786
"Quinze de Novembro, RS",3789
"Redentora, RS",11527
"Relvado, RS",2101
"Restinga Sêca, RS",15836
"Rio dos Índios, RS",2849
"Rio Grande, RS",210005
"Rio Pardo, RS",38284
"Riozinho, RS",4629
"Roca Sales, RS",11300
"Rodeio Bonito, RS",5867
"Rolador, RS",2352
"Rolante, RS",21199
"Ronda Alta, RS",10583
"Rondinha, RS",5182
"Roque Gonzales, RS",6899
"Rosário do Sul, RS",39535
"Sagrada Família, RS",2613
"Saldanha Marinho, RS",2679
"Salto do Jacuí, RS",12416
"Salvador das Missões, RS",2732
"Salvador do Sul, RS",7705
"Sananduva, RS",16211
"Santa Bárbara do Sul, RS",8099
"Santa Cecília do Sul, RS",1644
"Santa Clara do Sul, RS",6522
"Santa Cruz do Sul, RS",129427
"Santa Maria, RS",280505
"Santa Maria do Herval, RS",6315
"Santa Margarida do Sul, RS",2545
"Santana da Boa Vista, RS",8130
"Sant'Ana do Livramento, RS",77763
"Santa Rosa, RS",72919
"Santa Tereza, RS",1734
"Santa Vitória do Palmar, RS",29877
"Santiago, RS",49493
"Santo Ângelo, RS",77620
"Santo Antônio do Palma, RS",2134
"Santo Antônio da Patrulha, RS",42648
"Santo Antônio das Missões, RS",10305
"Santo Antônio do Planalto, RS",2020
"Santo Augusto, RS",13923
"Santo Cristo, RS",14300
"Santo Expedito do Sul, RS",2343
"São Borja, RS",60557
"São Domingos do Sul, RS",3065
"São Francisco de Assis, RS",18471
"São Francisco de Paula, RS",21633
"São Gabriel, RS",62061
"São Jerônimo, RS",24078
"São João da Urtiga, RS",4674
"São João do Polêsine, RS",2561
"São Jorge, RS",2757
"São José das Missões, RS",2562
"São José do Herval, RS",2000
"São José do Hortêncio, RS",4739
"São José do Inhacorá, RS",2091
"São José do Norte, RS",27410
"São José do Ouro, RS",6945
"São José do Sul, RS",2378
"São José dos Ausentes, RS",3509
"São Leopoldo, RS",234947
"São Lourenço do Sul, RS",43625
"São Luiz Gonzaga, RS",33668
"São Marcos, RS",21449
"São Martinho, RS",5474
"São Martinho da Serra, RS",3238
"São Miguel das Missões, RS",7663
"São Nicolau, RS",5325
"São Paulo das Missões, RS",5863
"São Pedro da Serra, RS",3758
"São Pedro das Missões, RS",2000
"São Pedro do Butiá, RS",2946
"São Pedro do Sul, RS",16250
"São Sebastião do Caí, RS",25467
"São Sepé, RS",23690
"São Valentim, RS",3341
"São Valentim do Sul, RS",2239
"São Valério do Sul, RS",2724
"São Vendelino, RS",2219
"São Vicente do Sul, RS",8710
"Sapiranga, RS",81198
"Sapucaia do Sul, RS",140311
"Sarandi, RS",24205
"Seberi, RS",10788
"Sede Nova, RS",2924
"Segredo, RS",7399
"Selbach, RS",5093
"Senador Salgado Filho, RS",2788
"Sentinela do Sul, RS",5553
"Serafina Corrêa, RS",17198
"Sério, RS",2000
"Sertão, RS",5519
"Sertão Santana, RS",6433
"Sete de Setembro, RS",1990
"Severiano de Almeida, RS",3685
"Silveira Martins, RS",2394
"Sinimbu, RS",10183
"Sobradinho, RS",14927
"Soledade, RS",30967
"Tabaí, RS",4667
"Tapejara, RS",23651
"Tapera, RS",10593
"Tapes, RS",17266
"Taquara, RS",57292
"Taquari, RS",26838
"Taquaruçu do Sul, RS",3068
"Tavares, RS",5479
"Tenente Portela, RS",13538
"Terra de Areia, RS",11088
"Teutônia, RS",32676
"Tio Hugo, RS",3004
"Tiradentes do Sul, RS",5796
"Toropi, RS",2827
"Torres, RS",38386
"Tramandaí, RS",50760
"Travesseiro, RS",2339
"Três Arroios, RS",2693
"Três Cachoeiras, RS",10989
"Três Coroas, RS",27837
"Três de Maio, RS",23938
"Três Forquilhas, RS",2725
"Três Palmeiras, RS",4291
"Três Passos, RS",23963
"Trindade do Sul, RS",5813
"Triunfo, RS",29207
"Tucunduva, RS",5713
"Tunas, RS",4560
"Tupanci do Sul, RS",1486
"Tupanciretã, RS",23824
"Tupandi, RS",4767
"Tuparendi, RS",7980
"Turuçu, RS",3455
"Ubiretama, RS",2049
"União da Serra, RS",1192
"Unistalda, RS",2354
"Uruguaiana, RS",127079
"Vacaria, RS",65846
"Vale Verde, RS",3479
"Vale do Sol, RS",11732
"Vale Real, RS",5842
"Vanini, RS",2104
"Venâncio Aires, RS",71117
"Vera Cruz, RS",26618
"Veranópolis, RS",25936
"Vespasiano Corrêa, RS",1835
"Viadutos, RS",4825
"Viamão, RS",254101
"Vicente Dutra, RS",4745
"Victor Graeff, RS",2904
"Vila Flores, RS",3374
"Vila Lângaro, RS",2102
"Vila Maria, RS",4353
"Vila Nova do Sul, RS",4283
"Vista Alegre, RS",2766
"Vista Alegre do Prata, RS",1565
"Vista Gaúcha, RS",2847
"Vitória das Missões, RS",3177
"Westfália, RS",2998
"Xangri-lá, RS",16025
"Água Clara, MS",15257
"Alcinópolis, MS",5268
"Amambai, MS",38958
"Anastácio, MS",25128
"Anaurilândia, MS",8993
"Angélica, MS",10620
"Antônio João, MS",8891
"Aparecida do Taboado, MS",25431
"Aquidauana, MS",47784
"Aral Moreira, MS",11963
"Bandeirantes, MS",6829
"Bataguassu, MS",22717
"Batayporã, MS",11305
"Bela Vista, MS",24508
"Bodoquena, MS",7817
"Bonito, MS",21738
"Brasilândia, MS",11891
"Caarapó, MS",29743
"Camapuã, MS",13727
"Campo Grande, MS",885711
"Caracol, MS",6049
"Cassilândia, MS",21876
"Chapadão do Sul, MS",24559
"Corguinho, MS",5839
"Coronel Sapucaia, MS",15152
"Corumbá, MS",110806
"Costa Rica, MS",20496
"Coxim, MS",33516
"Deodápolis, MS",12868
"Dois Irmãos do Buriti, MS",11239
"Douradina, MS",5889
"Dourados, MS",220965
"Eldorado, MS",12305
"Fátima do Sul, MS",19234
"Figueirão, MS",3044
"Glória de Dourados, MS",9981
"Guia Lopes da Laguna, MS",9968
"Iguatemi, MS",15977
"Inocência, MS",7625
"Itaporã, MS",23886
"Itaquiraí, MS",20905
"Ivinhema, MS",23140
"Japorã, MS",8976
"Jaraguari, MS",7108
"Jardim, MS",25967
"Jateí, MS",4034
"Juti, MS",6638
"Ladário, MS",22968
"Laguna Carapã, MS",7267
"Maracaju, MS",45932
"Miranda, MS",27795
"Mundo Novo, MS",18256
"Naviraí, MS",54051
"Nioaque, MS",14085
"Nova Alvorada do Sul, MS",21300
"Nova Andradina, MS",53517
"Novo Horizonte do Sul, MS",3947
"Paraíso das Águas, MS",5455
"Paranaíba, MS",42010
"Paranhos, MS",14048
"Pedro Gomes, MS",7666
"Ponta Porã, MS",91082
"Porto Murtinho, MS",17078
"Ribas do Rio Pardo, MS",24258
"Rio Brilhante, MS",36830
"Rio Negro, MS",4819
"Rio Verde de Mato Grosso, MS",19682
"Rochedo, MS",5403
"Santa Rita do Pardo, MS",7801
"São Gabriel do Oeste, MS",26363
"Sete Quedas, MS",10812
"Selvíria, MS",6515
"Sidrolândia, MS",56081
"Sonora, MS",18828
"Tacuru, MS",11427
"Taquarussu, MS",3583
"Terenos, MS",21311
"Três Lagoas, MS",119465
"Vicentina, MS",6067
"Acorizal, MT",5424
"Água Boa, MT",25229
"Alta Floresta, MT",51615
"Alto Araguaia, MT",18703
"Alto Boa Vista, MT",6659
"Alto Garças, MT",11868
"Alto Paraguai, MT",11238
"Alto Taquari, MT",10557
"Apiacás, MT",9979
"Araguaiana, MT",3119
"Araguainha, MT",956
"Araputanga, MT",16690
"Arenápolis, MT",9714
"Aripuanã, MT",21987
"Barão de Melgaço, MT",8563
"Barra do Bugres, MT",34619
"Barra do Garças, MT",60661
"Bom Jesus do Araguaia, MT",6452
"Brasnorte, MT",19248
"Cáceres, MT",93882
"Campinápolis, MT",15830
"Campo Novo do Parecis, MT",34558
"Campo Verde, MT",42871
"Campos de Júlio, MT",6710
"Canabrava do Norte, MT",4761
"Canarana, MT",21311
"Carlinda, MT",10413
"Castanheira, MT",8695
"Chapada dos Guimarães, MT",19588
"Cláudia, MT",12052
"Cocalinho, MT",5691
"Colíder, MT",33224
"Colniza, MT",37280
"Comodoro, MT",20513
"Confresa, MT",30347
"Conquista D'Oeste, MT",3973
"Cotriguaçu, MT",19254
"Cuiabá, MT",607153
"Curvelândia, MT",5192
"Denise, MT",9377
"Diamantino, MT",21904
"Dom Aquino, MT",8199
"Feliz Natal, MT",13857
"Figueirópolis D'Oeste, MT",3537
"Gaúcha do Norte, MT",7513
"General Carneiro, MT",5487
"Glória D'Oeste, MT",3045
"Guarantã do Norte, MT",35497
"Guiratinga, MT",15035
"Indiavaí, MT",2725
"Ipiranga do Norte, MT",7395
"Itanhangá, MT",6587
"Itaúba, MT",3901
"Itiquira, MT",13163
"Jaciara, MT",27628
"Jangada, MT",8366
"Jauru, MT",9006
"Juara, MT",34815
"Juína, MT",40905
"Juruena, MT",15370
"Juscimeira, MT",11275
"Lambari D'Oeste, MT",6059
"Lucas do Rio Verde, MT",63411
"Luciara, MT",2099
"Vila Bela da Santíssima Trindade, MT",15983
"Marcelândia, MT",10700
"Matupá, MT",16334
"Mirassol d'Oeste, MT",27536
"Nobres, MT",15338
"Nortelândia, MT",6056
"Nossa Senhora do Livramento, MT",13231
"Nova Bandeirantes, MT",14909
"Nova Nazaré, MT",3765
"Nova Lacerda, MT",6526
"Nova Santa Helena, MT",3699
"Nova Brasilândia, MT",3928
"Nova Canaã do Norte, MT",12739
"Nova Mutum, MT",43919
"Nova Olímpia, MT",20034
"Nova Ubiratã, MT",11694
"Nova Xavantina, MT",21231
"Novo Mundo, MT",8990
"Novo Horizonte do Norte, MT",3985
"Novo São Joaquim, MT",5199
"Paranaíta, MT",11193
"Paranatinga, MT",22246
"Novo Santo Antônio, MT",2574
"Pedra Preta, MT",17456
"Peixoto de Azevedo, MT",34607
"Planalto da Serra, MT",2676
"Poconé, MT",32768
"Pontal do Araguaia, MT",6578
"Ponte Branca, MT",1602
"Pontes e Lacerda, MT",45093
"Porto Alegre do Norte, MT",12347
"Porto dos Gaúchos, MT",5429
"Porto Esperidião, MT",11935
"Porto Estrela, MT",3050
"Poxoréu, MT",16421
"Primavera do Leste, MT",61038
"Querência, MT",17014
"São José dos Quatro Marcos, MT",18967
"Reserva do Cabaçal, MT",2721
"Ribeirão Cascalheira, MT",10081
"Ribeirãozinho, MT",2388
"Rio Branco, MT",5159
"Santa Carmem, MT",4486
"Santo Afonso, MT",3136
"São José do Povo, MT",4021
"São José do Rio Claro, MT",20312
"São José do Xingu, MT",5569
"São Pedro da Cipa, MT",4674
"Rondolândia, MT",3966
"Rondonópolis, MT",228857
"Rosário Oeste, MT",17237
"Santa Cruz do Xingu, MT",2495
"Salto do Céu, MT",3437
"Santa Rita do Trivelato, MT",3330
"Santa Terezinha, MT",8281
"Santo Antônio do Leste, MT",5023
"Santo Antônio do Leverger, MT",16433
"São Félix do Araguaia, MT",11615
"Sapezal, MT",25054
"Serra Nova Dourada, MT",1622
"Sinop, MT",139935
"Sorriso, MT",87815
"Tabaporã, MT",9565
"Tangará da Serra, MT",101764
"Tapurah, MT",13359
"Terra Nova do Norte, MT",9862
"Tesouro, MT",3786
"Torixoréu, MT",3672
"União do Sul, MT",3562
"Vale de São Domingos, MT",3128
"Várzea Grande, MT",282009
"Vera, MT",11216
"Vila Rica, MT",25570
"Nova Guarita, MT",4578
"Nova Marilândia, MT",3249
"Nova Maringá, MT",8428
"Nova Monte Verde, MT",9078
"Abadia de Goiás, GO",8583
"Abadiânia, GO",19614
"Acreúna, GO",22182
"Adelândia, GO",2517
"Água Fria de Goiás, GO",5676
"Água Limpa, GO",1872
"Águas Lindas de Goiás, GO",207070
"Alexânia, GO",27288
"Aloândia, GO",2005
"Alto Horizonte, GO",6218
"Alto Paraíso de Goiás, GO",7558
"Alvorada do Norte, GO",8614
"Amaralina, GO",3778
"Americano do Brasil, GO",6057
"Amorinópolis, GO",3185
"Anápolis, GO",381970
"Anhanguera, GO",1137
"Anicuns, GO",21717
"Aparecida de Goiânia, GO",565957
"Aparecida do Rio Doce, GO",2474
"Aporé, GO",4163
"Araçu, GO",3560
"Aragarças, GO",19959
"Aragoiânia, GO",10116
"Araguapaz, GO",7756
"Arenópolis, GO",2689
"Aruanã, GO",9635
"Aurilândia, GO",3184
"Avelinópolis, GO",2425
"Baliza, GO",4992
"Barro Alto, GO",10922
"Bela Vista de Goiás, GO",29448
"Bom Jardim de Goiás, GO",8813
"Bom Jesus de Goiás, GO",24776
"Bonfinópolis, GO",9488
"Bonópolis, GO",4316
"Brazabrantes, GO",3659
"Britânia, GO",5761
"Buriti Alegre, GO",9433
"Buriti de Goiás, GO",2501
"Buritinópolis, GO",3302
"Cabeceiras, GO",7939
"Cachoeira Alta, GO",12297
"Cachoeira de Goiás, GO",1361
"Cachoeira Dourada, GO",8102
"Caçu, GO",15743
"Caiapônia, GO",18715
"Caldas Novas, GO",89087
"Caldazinha, GO",3759
"Campestre de Goiás, GO",3610
"Campinaçu, GO",3649
"Campinorte, GO",12486
"Campo Alegre de Goiás, GO",7437
"Campo Limpo de Goiás, GO",7636
"Campos Belos, GO",19764
"Campos Verdes, GO",2459
"Carmo do Rio Verde, GO",9976
"Castelândia, GO",3464
"Catalão, GO",106618
"Caturaí, GO",5038
"Cavalcante, GO",9693
"Ceres, GO",22074
"Cezarina, GO",8507
"Chapadão do Céu, GO",9842
"Cidade Ocidental, GO",69829
"Cocalzinho de Goiás, GO",19971
"Colinas do Sul, GO",3404
"Córrego do Ouro, GO",2364
"Corumbá de Goiás, GO",11050
"Corumbaíba, GO",9574
"Cristalina, GO",57759
"Cristianópolis, GO",2968
"Crixás, GO",16852
"Cromínia, GO",3500
"Cumari, GO",2871
"Damianópolis, GO",3315
"Damolândia, GO",2923
"Davinópolis, GO",2094
"Diorama, GO",2488
"Doverlândia, GO",7398
"Edealina, GO",3710
"Edéia, GO",12276
"Estrela do Norte, GO",3286
"Faina, GO",6678
"Fazenda Nova, GO",5722
"Firminópolis, GO",13131
"Flores de Goiás, GO",16100
"Formosa, GO",119506
"Formoso, GO",4325
"Gameleira de Goiás, GO",3753
"Divinópolis de Goiás, GO",4830
"Goianápolis, GO",11239
"Goiandira, GO",5574
"Goianésia, GO",69072
"Goiânia, GO",1495705
"Goianira, GO",43260
"Goiás, GO",22916
"Goiatuba, GO",33986
"Gouvelândia, GO",5806
"Guapó, GO",14211
"Guaraíta, GO",2041
"Guarani de Goiás, GO",3940
"Guarinos, GO",1852
"Heitoraí, GO",3714
"Hidrolândia, GO",21278
"Hidrolina, GO",3622
"Iaciara, GO",13808
"Inaciolândia, GO",6152
"Indiara, GO",15431
"Inhumas, GO",52465
"Ipameri, GO",26792
"Ipiranga de Goiás, GO",2893
"Iporá, GO",31563
"Israelândia, GO",2815
"Itaberaí, GO",42163
"Itaguari, GO",4668
"Itaguaru, GO",5269
"Itajá, GO",4605
"Itapaci, GO",22533
"Itapirapuã, GO",5316
"Itapuranga, GO",25856
"Itarumã, GO",7097
"Itauçu, GO",8916
"Itumbiara, GO",103652
"Ivolândia, GO",2406
"Jandaia, GO",6073
"Jaraguá, GO",49667
"Jataí, GO",99674
"Jaupaci, GO",2898
"Jesúpolis, GO",2474
"Joviânia, GO",7372
"Jussara, GO",18587
"Lagoa Santa, GO",1555
"Leopoldo de Bulhões, GO",7643
"Luziânia, GO",205023
"Mairipotaba, GO",2373
"Mambaí, GO",8680
"Mara Rosa, GO",9646
"Marzagão, GO",2223
"Matrinchã, GO",4366
"Maurilândia, GO",13829
"Mimoso de Goiás, GO",2612
"Minaçu, GO",29353
"Mineiros, GO",65420
"Moiporá, GO",1557
"Monte Alegre de Goiás, GO",8527
"Montes Claros de Goiás, GO",8063
"Montividiu, GO",13115
"Montividiu do Norte, GO",4449
"Morrinhos, GO",45716
"Morro Agudo de Goiás, GO",2264
"Mossâmedes, GO",4377
"Mozarlândia, GO",15444
"Mundo Novo, GO",5066
"Mutunópolis, GO",3793
"Nazário, GO",9022
"Nerópolis, GO",29293
"Niquelândia, GO",46039
"Nova América, GO",2346
"Nova Aurora, GO",2199
"Nova Crixás, GO",12791
"Nova Glória, GO",8218
"Nova Iguaçu de Goiás, GO",2923
"Nova Roma, GO",3293
"Nova Veneza, GO",9684
"Novo Brasil, GO",2985
"Novo Gama, GO",113679
"Novo Planalto, GO",4445
"Orizona, GO",15502
"Ouro Verde de Goiás, GO",3797
"Ouvidor, GO",6549
"Padre Bernardo, GO",33228
"Palestina de Goiás, GO",3460
"Palmeiras de Goiás, GO",28313
"Palmelo, GO",2380
"Palminópolis, GO",3589
"Panamá, GO",2627
"Paranaiguara, GO",9972
"Paraúna, GO",10995
"Perolândia, GO",3116
"Petrolina de Goiás, GO",10301
"Pilar de Goiás, GO",2314
"Piracanjuba, GO",24499
"Piranhas, GO",10501
"Pirenópolis, GO",24749
"Pires do Rio, GO",31225
"Planaltina, GO",89181
"Pontalina, GO",17777
"Porangatu, GO",45151
"Porteirão, GO",3830
"Portelândia, GO",4000
"Posse, GO",36375
"Professor Jamil, GO",3243
"Quirinópolis, GO",49416
"Rialma, GO",10896
"Rianápolis, GO",4784
"Rio Quente, GO",4371
"Rio Verde, GO",229651
"Rubiataba, GO",19815
"Sanclerlândia, GO",7642
"Santa Bárbara de Goiás, GO",6485
"Santa Cruz de Goiás, GO",2892
"Santa Fé de Goiás, GO",5393
"Santa Helena de Goiás, GO",38485
"Santa Isabel, GO",3803
"Santa Rita do Araguaia, GO",8573
"Santa Rita do Novo Destino, GO",3331
"Santa Rosa de Goiás, GO",2388
"Santa Tereza de Goiás, GO",3431
"Santa Terezinha de Goiás, GO",8931
"Santo Antônio da Barra, GO",4787
"Santo Antônio de Goiás, GO",6123
"Santo Antônio do Descoberto, GO",73636
"São Domingos, GO",12791
"São Francisco de Goiás, GO",6260
"São João d'Aliança, GO",13387
"São João da Paraúna, GO",1417
"São Luís de Montes Belos, GO",33470
"São Luiz do Norte, GO",5117
"São Miguel do Araguaia, GO",22067
"São Miguel do Passa Quatro, GO",4032
"São Patrício, GO",2035
"São Simão, GO",20297
"Senador Canedo, GO",112224
"Serranópolis, GO",8445
"Silvânia, GO",20573
"Simolândia, GO",6832
"Sítio d'Abadia, GO",2977
"Taquaral de Goiás, GO",3537
"Teresina de Goiás, GO",3416
"Terezópolis de Goiás, GO",7897
"Três Ranchos, GO",2837
"Trindade, GO",125328
"Trombas, GO",3501
"Turvânia, GO",4633
"Turvelândia, GO",5195
"Uirapuru, GO",2868
"Uruaçu, GO",40217
"Uruana, GO",13868
"Urutaí, GO",3078
"Valparaíso de Goiás, GO",164723
"Varjão, GO",3816
"Vianópolis, GO",13746
"Vicentinópolis, GO",8611
"Vila Boa, GO",6026
"Vila Propício, GO",5758
"Brasília, DF",2974703
