name,level,city,county,state,country,cases,deaths,recovered,tested,active,population,populationDensity,lat,long,url,rating,tz,featureId,countryId,stateId,hospitalized,aggregate,discharged,countyId,publishedDate
"Sevier County, Tennessee, United States",county,,Sevier County,Tennessee,United States,26,1,23,680,2,98250,63.462539932335005,35.802825,-83.52425249999999,https://services1.arcgis.com/YuVBSS7Y1of2Qud1/arcgis/rest/services/TN_Covid_Counties/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=NAME%20asc&resultOffset=0&resultRecordCount=96&cacheHint=true,0.6470588235294118,America/New_York,fips:47155,iso1:US,iso2:US-TN,,county,,fips:47155,
"Shelby County, Tennessee, United States",county,,Shelby County,Tennessee,United States,1839,35,657,12695,1147,937166,459.7769527434251,35.20138849999999,-89.97153699999998,https://services1.arcgis.com/YuVBSS7Y1of2Qud1/arcgis/rest/services/TN_Covid_Counties/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=NAME%20asc&resultOffset=0&resultRecordCount=96&cacheHint=true,0.6470588235294118,America/Chicago,fips:47157,iso1:US,iso2:US-TN,,county,,fips:47157,
"Smith County, Tennessee, United States",county,,Smith County,Tennessee,United States,14,1,3,266,10,20157,23.892043561269283,36.25475949999999,-85.95847549999999,https://services1.arcgis.com/YuVBSS7Y1of2Qud1/arcgis/rest/services/TN_Covid_Counties/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=NAME%20asc&resultOffset=0&resultRecordCount=96&cacheHint=true,0.6470588235294118,America/Chicago,fips:47159,iso1:US,iso2:US-TN,,county,,fips:47159,
"Stewart County, Tennessee, United States",county,,Stewart County,Tennessee,United States,6,0,0,129,6,13715,10.718078446099554,36.503421,-87.831445,https://services1.arcgis.com/YuVBSS7Y1of2Qud1/arcgis/rest/services/TN_Covid_Counties/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=NAME%20asc&resultOffset=0&resultRecordCount=96&cacheHint=true,0.6470588235294118,America/Chicago,fips:47161,iso1:US,iso2:US-TN,,county,,fips:47161,
"Sullivan County, Tennessee, United States",county,,Sullivan County,Tennessee,United States,45,1,35,565,9,158348,141.99438031898896,36.504158499999996,-82.2645105,https://services1.arcgis.com/YuVBSS7Y1of2Qud1/arcgis/rest/services/TN_Covid_Counties/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=NAME%20asc&resultOffset=0&resultRecordCount=96&cacheHint=true,0.6470588235294118,America/New_York,fips:47163,iso1:US,iso2:US-TN,,county,,fips:47163,
"Sumner County, Tennessee, United States",county,,Sumner County,Tennessee,United States,518,31,285,2623,202,191283,136.0247079573558,36.4487745,-86.4801318050006,https://services1.arcgis.com/YuVBSS7Y1of2Qud1/arcgis/rest/services/TN_Covid_Counties/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=NAME%20asc&resultOffset=0&resultRecordCount=96&cacheHint=true,0.6470588235294118,America/Chicago,fips:47165,iso1:US,iso2:US-TN,,county,,fips:47165,
"Tipton County, Tennessee, United States",county,,Tipton County,Tennessee,United States,83,0,34,837,49,61599,50.16275857184064,35.5117635,-89.8245635,https://services1.arcgis.com/YuVBSS7Y1of2Qud1/arcgis/rest/services/TN_Covid_Counties/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=NAME%20asc&resultOffset=0&resultRecordCount=96&cacheHint=true,0.6470588235294118,America/Chicago,fips:47167,iso1:US,iso2:US-TN,,county,,fips:47167,
"Trousdale County, Tennessee, United States",county,,Trousdale County,Tennessee,United States,21,1,3,151,17,11284,36.95122655666233,36.390778999999995,-86.12721199999999,https://services1.arcgis.com/YuVBSS7Y1of2Qud1/arcgis/rest/services/TN_Covid_Counties/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=NAME%20asc&resultOffset=0&resultRecordCount=96&cacheHint=true,0.6470588235294118,America/Chicago,fips:47169,iso1:US,iso2:US-TN,,county,,fips:47169,
"Unicoi County, Tennessee, United States",county,,Unicoi County,Tennessee,United States,1,0,1,68,0,17883,36.99709633607349,36.107133000000005,-82.41855699999999,https://services1.arcgis.com/YuVBSS7Y1of2Qud1/arcgis/rest/services/TN_Covid_Counties/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=NAME%20asc&resultOffset=0&resultRecordCount=96&cacheHint=true,0.6470588235294118,America/New_York,fips:47171,iso1:US,iso2:US-TN,,county,,fips:47171,
"Union County, Tennessee, United States",county,,Union County,Tennessee,United States,3,0,2,80,1,19972,31.10745848752766,36.2983925,-83.83858049999999,https://services1.arcgis.com/YuVBSS7Y1of2Qud1/arcgis/rest/services/TN_Covid_Counties/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=NAME%20asc&resultOffset=0&resultRecordCount=96&cacheHint=true,0.6470588235294118,America/New_York,fips:47173,iso1:US,iso2:US-TN,,county,,fips:47173,
"Van Buren County, Tennessee, United States",county,,Van Buren County,Tennessee,United States,1,0,0,71,1,5872,8.220566807508561,35.67781649999999,-85.43434099999999,https://services1.arcgis.com/YuVBSS7Y1of2Qud1/arcgis/rest/services/TN_Covid_Counties/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=NAME%20asc&resultOffset=0&resultRecordCount=96&cacheHint=true,0.6470588235294118,America/Chicago,fips:47175,iso1:US,iso2:US-TN,,county,,fips:47175,
"Warren County, Tennessee, United States",county,,Warren County,Tennessee,United States,5,0,3,350,2,41277,36.55417834607316,35.6773,-85.7774805,https://services1.arcgis.com/YuVBSS7Y1of2Qud1/arcgis/rest/services/TN_Covid_Counties/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=NAME%20asc&resultOffset=0&resultRecordCount=96&cacheHint=true,0.6470588235294118,America/Chicago,fips:47177,iso1:US,iso2:US-TN,,county,,fips:47177,
"Washington County, Tennessee, United States",county,,Washington County,Tennessee,United States,46,0,37,721,9,129375,151.5652793725753,36.2717295,-82.5012125,https://services1.arcgis.com/YuVBSS7Y1of2Qud1/arcgis/rest/services/TN_Covid_Counties/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=NAME%20asc&resultOffset=0&resultRecordCount=96&cacheHint=true,0.6470588235294118,America/New_York,fips:47179,iso1:US,iso2:US-TN,,county,,fips:47179,
"Wayne County, Tennessee, United States",county,,Wayne County,Tennessee,United States,2,0,2,112,0,16673,8.72029673788206,35.247607,-87.7987455,https://services1.arcgis.com/YuVBSS7Y1of2Qud1/arcgis/rest/services/TN_Covid_Counties/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=NAME%20asc&resultOffset=0&resultRecordCount=96&cacheHint=true,0.6470588235294118,America/Chicago,fips:47181,iso1:US,iso2:US-TN,,county,,fips:47181,
"Weakley County, Tennessee, United States",county,,Weakley County,Tennessee,United States,8,0,2,221,6,33328,22.105818624772063,36.28279921525845,-88.7380923429744,https://services1.arcgis.com/YuVBSS7Y1of2Qud1/arcgis/rest/services/TN_Covid_Counties/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=NAME%20asc&resultOffset=0&resultRecordCount=96&cacheHint=true,0.6470588235294118,America/Chicago,fips:47183,iso1:US,iso2:US-TN,,county,,fips:47183,
"White County, Tennessee, United States",county,,White County,Tennessee,United States,4,0,3,364,1,27345,27.866585848461188,35.9244695,-85.447605,https://services1.arcgis.com/YuVBSS7Y1of2Qud1/arcgis/rest/services/TN_Covid_Counties/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=NAME%20asc&resultOffset=0&resultRecordCount=96&cacheHint=true,0.6470588235294118,America/Chicago,fips:47185,iso1:US,iso2:US-TN,,county,,fips:47185,
"Williamson County, Tennessee, United States",county,,Williamson County,Tennessee,United States,357,6,227,3281,124,238412,157.10137227275143,35.874678,-86.9092645,https://services1.arcgis.com/YuVBSS7Y1of2Qud1/arcgis/rest/services/TN_Covid_Counties/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=NAME%20asc&resultOffset=0&resultRecordCount=96&cacheHint=true,0.6470588235294118,America/Chicago,fips:47187,iso1:US,iso2:US-TN,,county,,fips:47187,
"Wilson County, Tennessee, United States",county,,Wilson County,Tennessee,United States,185,1,97,1808,87,144657,95.31218676537337,36.1560415,-86.30456749999999,https://services1.arcgis.com/YuVBSS7Y1of2Qud1/arcgis/rest/services/TN_Covid_Counties/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=NAME%20asc&resultOffset=0&resultRecordCount=96&cacheHint=true,0.6470588235294118,America/Chicago,fips:47189,iso1:US,iso2:US-TN,,county,,fips:47189,
"Tennessee, United States",state,,,Tennessee,United States,7238,152,3425,70657,3661,6829174,62.435045282801525,35.8305,-85.97800000000001,https://services1.arcgis.com/YuVBSS7Y1of2Qud1/arcgis/rest/services/TN_Covid_Counties/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=NAME%20asc&resultOffset=0&resultRecordCount=96&cacheHint=true,0.5686274509803921,America/Chicago,iso2:US-TN,iso1:US,iso2:US-TN,,county,,,
"Anderson County, Texas, United States",county,,Anderson County,Texas,United States,8,0,,,,57735,20.55064276303761,31.794265499999998,-95.6607295,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48001,iso1:US,iso2:US-TX,,county,,fips:48001,
"Andrews County, Texas, United States",county,,Andrews County,Texas,United States,19,0,,,,18705,4.798885607567166,32.3045195,-102.6378665,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48003,iso1:US,iso2:US-TX,,county,,fips:48003,
"Angelina County, Texas, United States",county,,Angelina County,Texas,United States,23,0,,,,86715,38.5687583334008,31.276502999999998,-94.5675785,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48005,iso1:US,iso2:US-TX,,county,,fips:48005,
"Aransas County, Texas, United States",county,,Aransas County,Texas,United States,2,0,,,,23510,28.200421218716293,28.07781389642365,-97.0259886126177,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48007,iso1:US,iso2:US-TX,,county,,fips:48007,
"Archer County, Texas, United States",county,,Archer County,Texas,United States,0,0,,,,8553,3.5601175375867093,33.616121,-98.68730199999999,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48009,iso1:US,iso2:US-TX,,county,,fips:48009,
"Armstrong County, Texas, United States",county,,Armstrong County,Texas,United States,1,0,,,,1887,0.7948432834086229,34.9652895,-101.35776899999999,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48011,iso1:US,iso2:US-TX,,county,,fips:48011,
"Atascosa County, Texas, United States",county,,Atascosa County,Texas,United States,12,1,,,,51153,16.112991342070032,28.931675499999997,-98.4516075,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48013,iso1:US,iso2:US-TX,,county,,fips:48013,
"Austin County, Texas, United States",county,,Austin County,Texas,United States,12,0,,,,30032,17.600179663158553,29.849221,-96.31477949999999,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48015,iso1:US,iso2:US-TX,,county,,fips:48015,
"Bailey County, Texas, United States",county,,Bailey County,Texas,United States,0,0,,,,7000,3.257752271322495,34.068782999999996,-102.831248,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48017,iso1:US,iso2:US-TX,,county,,fips:48017,
"Bandera County, Texas, United States",county,,Bandera County,Texas,United States,4,0,,,,23112,11.164920129813042,29.729760499999998,-99.190956,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48019,iso1:US,iso2:US-TX,,county,,fips:48019,
"Bastrop County, Texas, United States",county,,Bastrop County,Texas,United States,44,1,,,,88723,38.15359893899917,30.103051999999998,-97.3369155,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48021,iso1:US,iso2:US-TX,,county,,fips:48021,
"Baylor County, Texas, United States",county,,Baylor County,Texas,United States,0,0,,,,3509,1.4999218388519693,33.6157795,-99.214426,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48023,iso1:US,iso2:US-TX,,county,,fips:48023,
"Bee County, Texas, United States",county,,Bee County,Texas,United States,5,0,,,,32565,14.214012417388949,28.4246655,-97.73267150000001,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48025,iso1:US,iso2:US-TX,,county,,fips:48025,
"Bell County, Texas, United States",county,,Bell County,Texas,United States,126,3,,,,362924,128.46513982976342,31.0362865,-97.4920175,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48027,iso1:US,iso2:US-TX,,county,,fips:48027,
"Bexar County, Texas, United States",county,,Bexar County,Texas,United States,1015,39,,,,2003554,613.033591402164,29.437573999999998,-98.46368799999999,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48029,iso1:US,iso2:US-TX,,county,,fips:48029,
"Blanco County, Texas, United States",county,,Blanco County,Texas,United States,4,0,,,,11931,6.426967907599092,30.219825999999998,-98.35861299999999,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48031,iso1:US,iso2:US-TX,,county,,fips:48031,
"Borden County, Texas, United States",county,,Borden County,Texas,United States,0,0,,,,654,0.27797997554800746,32.7438545,-101.432331,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48033,iso1:US,iso2:US-TX,,county,,fips:48033,
"Bosque County, Texas, United States",county,,Bosque County,Texas,United States,1,0,,,,18685,7.168530470299318,31.8975825,-97.6413635,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48035,iso1:US,iso2:US-TX,,county,,fips:48035,
"Bowie County, Texas, United States",county,,Bowie County,Texas,United States,57,1,,,,93245,38.6346027514073,33.474537,-94.39489699999999,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48037,iso1:US,iso2:US-TX,,county,,fips:48037,
"Brazoria County, Texas, United States",county,,Brazoria County,Texas,United States,315,3,,,,374264,98.50161658586394,29.21236259161485,-95.46632350070925,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48039,iso1:US,iso2:US-TX,,county,,fips:48039,
"Brazos County, Texas, United States",county,,Brazos County,Texas,United States,170,16,,,,229211,149.5620648110927,30.652012499999998,-96.340846,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48041,iso1:US,iso2:US-TX,,county,,fips:48041,
"Brewster County, Texas, United States",county,,Brewster County,Texas,United States,0,0,,,,9203,0.5716862695834953,29.819018999999997,-103.06068646072549,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48043,iso1:US,iso2:US-TX,,county,,fips:48043,
"Briscoe County, Texas, United States",county,,Briscoe County,Texas,United States,0,0,,,,1546,0.6609546136407588,34.5302855,-101.2082595,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48045,iso1:US,iso2:US-TX,,county,,fips:48045,
"Brooks County, Texas, United States",county,,Brooks County,Texas,United States,0,0,,,,7093,2.8908395730131944,27.0230565,-98.26106999999999,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48047,iso1:US,iso2:US-TX,,county,,fips:48047,
"Brown County, Texas, United States",county,,Brown County,Texas,United States,13,1,,,,37864,15.338951077197573,31.764027,-98.9356045,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48049,iso1:US,iso2:US-TX,,county,,fips:48049,
"Burleson County, Texas, United States",county,,Burleson County,Texas,United States,8,0,,,,18443,10.46399960594987,30.513277,-96.617839,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48051,iso1:US,iso2:US-TX,,county,,fips:48051,
"Burnet County, Texas, United States",county,,Burnet County,Texas,United States,9,0,,,,48155,18.133793406800375,30.730552499999998,-98.14387349999998,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48053,iso1:US,iso2:US-TX,,county,,fips:48053,
"Caldwell County, Texas, United States",county,,Caldwell County,Texas,United States,8,0,,,,43664,30.698371581518018,29.851812499999998,-97.6075305,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48055,iso1:US,iso2:US-TX,,county,,fips:48055,
"Calhoun County, Texas, United States",county,,Calhoun County,Texas,United States,21,1,,,,21290,10.8258563900296,28.395025930802298,-96.62654899999998,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48057,iso1:US,iso2:US-TX,,county,,fips:48057,
"Callahan County, Texas, United States",county,,Callahan County,Texas,United States,1,0,,,,13943,5.959133423373094,32.297022999999996,-99.37285299999999,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48059,iso1:US,iso2:US-TX,,county,,fips:48059,
"Cameron County, Texas, United States",county,,Cameron County,Texas,United States,298,6,,,,423163,159.03101279396037,26.12445177120535,-97.5069011830479,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48061,iso1:US,iso2:US-TX,,county,,fips:48061,
"Camp County, Texas, United States",county,,Camp County,Texas,United States,6,0,,,,13094,24.965900447064197,32.989183,-94.93607399999999,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48063,iso1:US,iso2:US-TX,,county,,fips:48063,
"Carson County, Texas, United States",county,,Carson County,Texas,United States,1,0,,,,5926,2.4727257128286246,35.4037035,-101.354438,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48065,iso1:US,iso2:US-TX,,county,,fips:48065,
"Cass County, Texas, United States",county,,Cass County,Texas,United States,11,0,,,,30026,12.019615244802644,33.095373499999994,-94.3483565,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48067,iso1:US,iso2:US-TX,,county,,fips:48067,
"Castro County, Texas, United States",county,,Castro County,Texas,United States,11,1,,,,7530,3.223618669338777,34.530612000000005,-102.2618255,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48069,iso1:US,iso2:US-TX,,county,,fips:48069,
"Chambers County, Texas, United States",county,,Chambers County,Texas,United States,35,0,,,,43837,26.557140050084005,29.7072785,-94.667704,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48071,iso1:US,iso2:US-TX,,county,,fips:48071,
"Cherokee County, Texas, United States",county,,Cherokee County,Texas,United States,8,1,,,,52646,19.074989117541346,31.7818495,-95.1628825,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48073,iso1:US,iso2:US-TX,,county,,fips:48073,
"Childress County, Texas, United States",county,,Childress County,Texas,United States,1,0,,,,7306,3.9420606490997803,34.52967699999999,-100.20764220547335,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48075,iso1:US,iso2:US-TX,,county,,fips:48075,
"Clay County, Texas, United States",county,,Clay County,Texas,United States,3,0,,,,10471,3.617625052335195,33.811953,-98.1846535,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48077,iso1:US,iso2:US-TX,,county,,fips:48077,
"Cochran County, Texas, United States",county,,Cochran County,Texas,United States,0,0,,,,2853,1.417292228414068,33.6067687015871,-102.8257456523765,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48079,iso1:US,iso2:US-TX,,county,,fips:48079,
"Coke County, Texas, United States",county,,Coke County,Texas,United States,0,0,,,,3387,1.4051763815222005,31.889789999999998,-100.5302535,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48081,iso1:US,iso2:US-TX,,county,,fips:48081,
"Coleman County, Texas, United States",county,,Coleman County,Texas,United States,0,0,,,,8175,2.443009118772953,31.745981999999998,-99.458967,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48083,iso1:US,iso2:US-TX,,county,,fips:48083,
"Collin County, Texas, United States",county,,Collin County,Texas,United States,527,13,,,,1034730,449.49372172388024,33.193625,-96.569696,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48085,iso1:US,iso2:US-TX,,county,,fips:48085,
"Collingsworth County, Texas, United States",county,,Collingsworth County,Texas,United States,0,0,,,,2920,1.2229868807634703,34.964751,-100.270542,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48087,iso1:US,iso2:US-TX,,county,,fips:48087,
"Colorado County, Texas, United States",county,,Colorado County,Texas,United States,8,0,,,,21493,8.495408144107076,29.60466,-96.524822,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48089,iso1:US,iso2:US-TX,,county,,fips:48089,
"Comal County, Texas, United States",county,,Comal County,Texas,United States,43,6,,,,156209,104.43768585948449,29.816233499999996,-98.3226975,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48091,iso1:US,iso2:US-TX,,county,,fips:48091,
"Comanche County, Texas, United States",county,,Comanche County,Texas,United States,3,0,,,,13635,5.518799091080722,31.972712499999997,-98.54048449999999,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48093,iso1:US,iso2:US-TX,,county,,fips:48093,
"Concho County, Texas, United States",county,,Concho County,Texas,United States,1,0,,,,2726,1.0559741073140052,31.3337815,-99.8583705,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48095,iso1:US,iso2:US-TX,,county,,fips:48095,
"Cooke County, Texas, United States",county,,Cooke County,Texas,United States,3,0,,,,41257,17.67119919201535,33.686394,-97.2154625,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48097,iso1:US,iso2:US-TX,,county,,fips:48097,
"Coryell County, Texas, United States",county,,Coryell County,Texas,United States,75,1,,,,75951,27.655357646770213,31.390196500000002,-97.799306,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48099,iso1:US,iso2:US-TX,,county,,fips:48099,
"Cottle County, Texas, United States",county,,Cottle County,Texas,United States,0,0,,,,1398,0.5969058710856012,34.074876,-100.258156,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48101,iso1:US,iso2:US-TX,,county,,fips:48101,
"Crane County, Texas, United States",county,,Crane County,Texas,United States,2,0,,,,4797,2.3437493283202357,31.368963,-102.5341255,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48103,iso1:US,iso2:US-TX,,county,,fips:48103,
"Crockett County, Texas, United States",county,,Crockett County,Texas,United States,0,0,,,,3464,0.47450277326804485,30.6872445,-101.6746525,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48105,iso1:US,iso2:US-TX,,county,,fips:48105,
"Crosby County, Texas, United States",county,,Crosby County,Texas,United States,1,1,,,,5737,2.4503540024415074,33.6141925,-101.301184,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48107,iso1:US,iso2:US-TX,,county,,fips:48107,
"Culberson County, Texas, United States",county,,Culberson County,Texas,United States,0,0,,,,2171,0.2185119738625927,31.332061022206446,-104.471438979601,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48109,iso1:US,iso2:US-TX,,county,,fips:48109,
"Dallam County, Texas, United States",county,,Dallam County,Texas,United States,2,0,,,,7287,1.864696618656904,36.2779675,-102.6021935,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48111,iso1:US,iso2:US-TX,,county,,fips:48111,
"Dallas County, Texas, United States",county,,Dallas County,Texas,United States,2428,60,,,,2635516,1116.5461603692222,32.767269,-96.7776255,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,0.47058823529411764,America/Chicago,fips:48113,iso1:US,iso2:US-TX,,county,,fips:48113,
